fight_id,fighter1_id,fighter1,fighter2_id,fighter2,result,bout,round,format,f1_wins,f1_losses,f1_draws,f1_no_contests,f1_height,f1_weight,f1_reach,f1_stance,f1_dob,f1_SLpM,f1_str_acc,f1_SApM,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_wins,f2_losses,f2_draws,f2_no_contests,f2_height,f2_weight,f2_reach,f2_stance,f2_dob,f2_SLpM,f2_str_acc,f2_SApM,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg
6521,22a92d7f62195791,Tony Ferguson,f2c8ebbeafd45f2b,Aaron Riley,Tony Ferguson,Lightweight Bout,1,3 Rnd (5-5-5),26,11,0,0,180.34,77.1,193.04,Orthodox,1984-02-12,4.91,0.45,4.37,0.55,0.39,0.35,0.66,0.9,30,14,1,0,172.72,70.29,175.26,Southpaw,1980-12-09,3.45,0.34,3.78,0.61,1.18,0.34,0.6,0.1
6522,b13da0b1a3aed3e7,Nick Ring,c80095f6092271a7,Tim Boetsch,Tim Boetsch,Middleweight Bout,3,3 Rnd (5-5-5),14,4,0,0,182.88,83.9,187.96,Southpaw,1979-02-10,3.52,0.42,3.48,0.62,1.36,0.36,0.52,0.3,21,13,0,0,182.88,83.9,187.96,Orthodox,1981-01-28,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8
6523,d0d7160824278840,Junior Assuncao,cc84b68f862b466f,Eddie Yagin,Junior Assuncao,Featherweight Bout,3,3 Rnd (5-5-5),16,6,0,0,175.26,65.76,182.88,Orthodox,1981-06-24,3.31,0.62,2.06,0.44,2.43,0.24,0.66,0.7,16,7,1,0,170.18,65.76,,Orthodox,1979-03-23,3.13,0.3,5.77,0.42,0.0,0.0,0.62,1.0
6524,48e093ea1f43a053,Takeya Mizugaki,5df17b3620145578,Cole Escovedo,Takeya Mizugaki,Bantamweight Bout,2,3 Rnd (5-5-5),21,11,2,0,170.18,61.22,175.26,Orthodox,1983-12-16,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1,17,9,0,0,170.18,61.22,182.88,Orthodox,1981-08-30,1.77,0.43,4.32,0.49,0.43,0.33,0.13,0.0
6525,f5431394fb284bb9,James Te Huna,744e098e065cfdbe,Ricardo Romero,James Te Huna,Light Heavyweight Bout,1,3 Rnd (5-5-5),16,9,0,0,187.96,83.9,190.5,Orthodox,1981-09-29,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,11,3,0,0,182.88,92.97,193.04,Orthodox,1978-04-15,2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3
6526,fe435e440b5de0ff,Jake Shields,d81ac739417d7f53,Jake Ellenberger,Jake Ellenberger,Welterweight Bout,1,3 Rnd (5-5-5),31,9,1,1,182.88,77.1,182.88,Orthodox,1979-01-09,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2,31,15,0,0,175.26,77.1,180.34,Orthodox,1985-03-28,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4
6527,523fa774700d7d3f,Court McGee,aed06011bf62237b,Dongi Yang,Court McGee,Middleweight Bout,3,3 Rnd (5-5-5),23,14,0,0,180.34,77.1,190.5,Orthodox,1984-12-12,4.5,0.36,3.65,0.6,1.78,0.24,0.7,0.5,13,3,0,0,177.8,83.9,185.42,Southpaw,1984-12-07,3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5
6528,b0a6124751a56bc4,Jonathan Brookins,99bd87a300079ed9,Erik Koch,Erik Koch,Featherweight Bout,3,3 Rnd (5-5-5),16,10,0,0,182.88,65.76,187.96,Southpaw,1985-08-13,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,16,6,0,0,177.8,77.1,180.34,Southpaw,1988-10-04,2.33,0.42,2.82,0.47,1.02,0.42,0.81,1.0
6529,4130a743d9d22163,Alan Belcher,2be6596a9db33bf5,Jason MacDonald,Alan Belcher,Middleweight Bout,1,3 Rnd (5-5-5),18,8,0,0,187.96,83.9,190.5,Orthodox,1984-04-24,2.7,0.41,3.1,0.59,0.44,0.26,0.55,0.9,25,16,0,0,190.5,83.9,203.2,Orthodox,1975-06-03,1.55,0.52,2.7,0.46,1.43,0.16,0.35,2.0
6530,7be63795363029e8,Cody McKenzie,d403b1a6f278c95e,Vagner Rocha,Vagner Rocha,Lightweight Bout,2,3 Rnd (5-5-5),16,10,0,0,182.88,70.29,182.88,Switch,1987-12-16,1.74,0.34,2.5,0.67,2.5,0.25,0.14,2.5,14,4,0,0,177.8,70.29,185.42,Orthodox,1982-06-06,2.64,0.42,4.5,0.48,1.4,0.33,0.5,1.9
6531,e5c9de15bb58b1c6,Evan Dunham,e2b8186b618b00c4,Shamar Bailey,Evan Dunham,Lightweight Bout,3,3 Rnd (5-5-5),18,9,1,0,177.8,70.29,177.8,Southpaw,1981-12-18,5.33,0.39,3.54,0.61,1.82,0.33,0.79,1.0,16,11,0,0,175.26,70.29,190.5,Southpaw,1982-09-22,1.56,0.2,3.91,0.69,1.5,0.33,0.37,0.0
6532,d023ae89a2a4a41e,Matthew Riddle,5431dccc09118234,Lance Benoist,Lance Benoist,Welterweight Bout,3,3 Rnd (5-5-5),8,3,0,2,185.42,77.1,193.04,Southpaw,1986-01-14,3.01,0.42,2.74,0.54,3.51,0.5,0.89,0.5,7,2,0,0,180.34,77.1,182.88,Southpaw,1988-08-26,3.68,0.51,2.7,0.56,1.5,0.33,0.61,0.0
6533,fbf0947399d14323,Ken Stone,e6147d5ab3685899,Donny Walker,Ken Stone,Bantamweight Bout,1,3 Rnd (5-5-5),11,4,0,0,172.72,61.22,180.34,Southpaw,1982-10-08,3.85,0.49,2.9,0.48,1.24,0.33,0.6,0.6,15,10,0,0,175.26,61.22,,,1980-01-04,1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7
6534,83a477a7dba1ca58,Clay Harvison,fd5b6598a3b70c0a,Seth Baczynski,Seth Baczynski,Welterweight Bout,2,3 Rnd (5-5-5),13,6,0,0,185.42,77.1,187.96,Orthodox,1980-09-25,3.29,0.48,3.91,0.58,0.66,1.0,0.68,1.3,20,14,0,0,190.5,77.1,190.5,Orthodox,1981-10-26,3.08,0.31,3.14,0.51,0.89,0.16,0.48,0.8
6535,8f2939f5fd9cca1e,TJ Waldburger,c0c36a5b3d5bbdd5,Mike Stumpf,TJ Waldburger,Welterweight Bout,1,3 Rnd (5-5-5),16,9,0,0,180.34,77.1,190.5,Orthodox,1988-04-25,2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,11,4,0,0,177.8,77.1,,,1986-08-01,3.34,0.43,8.85,0.47,1.59,0.25,0.33,0.8
6536,960d6cae8879ba2b,Robert Peralta,e26882820f9e8df5,Mike Lullo,Robert Peralta,Featherweight Bout,3,3 Rnd (5-5-5),18,8,0,1,172.72,65.76,180.34,Orthodox,1986-03-14,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,8,3,0,0,172.72,65.76,,Orthodox,1979-07-24,2.48,0.36,4.84,0.4,1.18,0.11,0.0,0.6
6537,e56daf7725a0b5ab,Justin Edwards,ee624ee2a18f2a43,Jorge Lopez,Justin Edwards,Welterweight Bout,3,3 Rnd (5-5-5),9,5,0,0,177.8,70.29,177.8,Orthodox,1983-01-26,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,11,5,0,0,177.8,77.1,,Orthodox,1988-11-21,2.47,0.59,2.57,0.5,3.5,0.41,0.81,0.0
6538,1f454354805b6f75,Anderson Silva,acff437707625fc7,Yushin Okami,Anderson Silva,UFC Middleweight Title Bout,2,5 Rnd (5-5-5-5-5),34,11,0,1,187.96,83.9,195.58,Southpaw,1975-04-14,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,34,12,0,0,187.96,77.1,190.5,Southpaw,1981-07-21,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5
6539,140745cbbcb023ac,Mauricio Rua,fcffee71cff5530e,Forrest Griffin,Mauricio Rua,Light Heavyweight Bout,1,3 Rnd (5-5-5),27,14,1,0,185.42,92.97,193.04,Orthodox,1981-11-25,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,19,7,0,0,190.5,92.97,195.58,Orthodox,1979-03-16,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7
6540,4f732e58ed907eff,Ross Pearson,64a50dad704d1d49,Edson Barboza,Edson Barboza,Lightweight Bout,3,3 Rnd (5-5-5),20,16,0,1,172.72,70.29,175.26,Orthodox,1984-09-26,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,24,12,0,0,180.34,70.29,190.5,Orthodox,1986-01-21,4.11,0.44,4.65,0.56,0.45,0.5,0.72,0.1
6541,ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,89a407032911e27e,Brendan Schaub,Antonio Rodrigo Nogueira,Heavyweight Bout,1,3 Rnd (5-5-5),34,10,1,1,190.5,108.84,195.58,Orthodox,1976-06-02,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,10,5,0,0,193.04,111.11,198.12,Orthodox,1983-03-18,2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4
6542,24b033b3daf1c9df,Luiz Cane,1d4bbaabd8b60173,Stanislav Nedkov,Stanislav Nedkov,Light Heavyweight Bout,1,3 Rnd (5-5-5),17,7,0,1,187.96,83.9,195.58,Southpaw,1981-04-24,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,12,2,0,1,180.34,92.97,180.34,Orthodox,1981-12-09,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0
6543,8a59d346dc976a10,Thiago Tavares,f34312c2ccfa0e00,Spencer Fisher,Thiago Tavares,Lightweight Bout,2,3 Rnd (5-5-5),21,7,1,0,170.18,65.76,177.8,Orthodox,1984-11-08,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,24,9,0,0,170.18,70.29,172.72,Southpaw,1976-05-09,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8
6544,8ddf9c51c5fdea75,Rousimar Palhares,d0c29452d3272603,Dan Miller,Rousimar Palhares,Middleweight Bout,3,3 Rnd (5-5-5),19,8,0,0,172.72,77.1,180.34,Orthodox,1980-02-26,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,14,8,0,1,185.42,83.9,187.96,Orthodox,1981-06-30,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8
6545,30a09e43f15f1d75,Paulo Thiago,8f3df4c579cfbb69,David Mitchell,Paulo Thiago,Welterweight Bout,3,3 Rnd (5-5-5),18,9,0,0,180.34,77.1,187.96,Orthodox,1981-01-25,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,22,7,0,0,182.88,77.1,190.5,Orthodox,1979-10-24,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0
6546,2f13e4020cea5b38,Raphael Assuncao,528c24b99fbaab79,Johnny Eduardo,Raphael Assuncao,Bantamweight Bout,3,3 Rnd (5-5-5),28,10,0,0,165.1,61.22,167.64,Orthodox,1982-07-19,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,28,13,0,0,170.18,61.22,180.34,Orthodox,1978-08-03,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4
6547,5866fc86183a9fb8,Erick Silva,7bc475b0fc2020ab,Luis Ramos,Erick Silva,Welterweight Bout,1,3 Rnd (5-5-5),19,9,0,1,182.88,77.1,187.96,Orthodox,1984-06-21,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,20,10,2,0,172.72,77.1,,Orthodox,1981-01-18,2.4,0.35,5.6,0.42,1.5,0.2,1.0,0.0
6548,2f95a3c6d58b2aad,Iuri Alcantara,71002dbc1743b9a7,Felipe Arantes,Iuri Alcantara,Featherweight Bout,3,3 Rnd (5-5-5),35,10,0,1,175.26,61.22,180.34,Southpaw,1980-08-04,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,18,10,1,2,172.72,61.22,185.42,Orthodox,1988-02-09,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7
6549,b4eeac608fc82f88,Yves Jabouin,eea0274e153256a0,Ian Loveland,Yves Jabouin,Bantamweight Bout,3,3 Rnd (5-5-5),20,11,0,0,170.18,61.22,172.72,Orthodox,1979-05-30,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,18,10,0,0,172.72,65.76,,Orthodox,1983-09-07,2.71,0.4,2.36,0.64,1.0,0.37,0.69,0.3
6550,473ce3aa581251a2,Dan Hardy,91acd6910b802a9e,Chris Lytle,Chris Lytle,Welterweight Bout,3,3 Rnd (5-5-5),25,10,0,1,182.88,77.1,187.96,Orthodox,1982-05-17,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,31,18,5,0,180.34,77.1,172.72,Orthodox,1974-08-18,3.76,0.45,3.03,0.58,0.7,0.55,0.55,2.4
6551,d1941565abf50b16,Jim Miller,2676b28836a5a836,Benson Henderson,Benson Henderson,Lightweight Bout,3,3 Rnd (5-5-5),38,19,0,1,172.72,70.29,180.34,Southpaw,1983-08-30,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,24,7,0,0,175.26,77.1,177.8,Southpaw,1983-11-16,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8
6552,1d00756835ca67c9,Donald Cerrone,07225ba28ae309b6,Charles Oliveira,Donald Cerrone,Lightweight Bout,1,3 Rnd (5-5-5),36,17,0,2,185.42,70.29,185.42,Orthodox,1983-03-29,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,35,11,0,1,177.8,70.29,187.96,Orthodox,1989-10-17,3.41,0.55,3.26,0.48,2.23,0.39,0.56,2.6
6553,2650e2f846a30f64,Amir Sadollah,84ac950d4c1722dd,Duane Ludwig,Duane Ludwig,Welterweight Bout,3,3 Rnd (5-5-5),6,5,0,0,177.8,77.1,190.5,Orthodox,1980-08-27,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,21,14,0,0,177.8,77.1,177.8,Orthodox,1978-08-04,4.62,0.44,3.05,0.57,0.43,0.25,0.59,0.1
6554,5d7bdab5e03e3216,CB Dollaway,23459ee7e373b98f,Jared Hamman,Jared Hamman,Middleweight Bout,2,3 Rnd (5-5-5),17,9,0,0,187.96,83.9,193.04,Orthodox,1983-08-10,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,14,6,0,0,190.5,83.9,190.5,Orthodox,1982-03-07,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0
6555,80eacd4da0617c57,Joseph Benavidez,fc9a9559a05f2704,Eddie Wineland,Joseph Benavidez,Bantamweight Bout,3,3 Rnd (5-5-5),28,8,0,0,162.56,56.69,165.1,Southpaw,1984-07-31,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,24,16,1,0,170.18,61.22,175.26,Orthodox,1984-06-26,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1
6556,06f36cf4bd97ec77,Ed Herman,7339d340aa2889cb,Kyle Noke,Ed Herman,Middleweight Bout,1,3 Rnd (5-5-5),27,16,0,1,185.42,92.97,195.58,Orthodox,1980-10-02,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,22,10,1,0,185.42,77.1,193.04,Southpaw,1980-03-18,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8
6557,bd21a1e3d41c97ee,Ronny Markes,d23ccf4a6c221284,Karlos Vemola,Ronny Markes,Light Heavyweight Bout,3,3 Rnd (5-5-5),17,5,0,0,185.42,83.9,190.5,Orthodox,1988-04-21,2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,17,5,0,0,182.88,83.9,190.5,Orthodox,1985-07-03,1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7
6558,893d51aaf024eddd,Jimy Hettes,7aa3d6964eff4877,Alex Caceres,Jimy Hettes,Featherweight Bout,2,3 Rnd (5-5-5),11,3,0,0,175.26,65.76,180.34,Southpaw,1987-06-09,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,21,15,0,1,177.8,65.76,185.42,Southpaw,1988-06-20,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7
6559,282fa667ff9c51ed,Cole Miller,d25b93992f285953,TJ O'Brien,Cole Miller,Lightweight Bout,2,3 Rnd (5-5-5),21,11,0,1,185.42,65.76,185.42,Orthodox,1984-04-26,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8,20,8,0,0,187.96,70.29,,Orthodox,1987-01-01,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0
6560,6f81b6de2557739a,Jacob Volkmann,d1e7fc58d4225cdf,Danny Castillo,Jacob Volkmann,Lightweight Bout,3,3 Rnd (5-5-5),19,7,0,0,175.26,70.29,180.34,Southpaw,1980-09-05,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,17,10,0,0,175.26,70.29,180.34,Orthodox,1979-08-25,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2
6561,bbfca6d5c27d9cd8,Edwin Figueroa,02500fb9fd79a974,Jason Reinhardt,Edwin Figueroa,Bantamweight Bout,2,3 Rnd (5-5-5),9,5,0,0,170.18,61.22,175.26,Orthodox,1984-07-31,2.57,0.39,3.06,0.51,0.2,1.0,0.37,0.6,20,3,0,0,167.64,61.22,,Orthodox,1969-10-31,0.51,0.4,4.07,0.43,1.91,0.12,0.5,0.0
6562,ee779c43a8926d52,Rashad Evans,2f732dd9210d301f,Tito Ortiz,Rashad Evans,Light Heavyweight Bout,2,3 Rnd (5-5-5),19,8,1,0,182.88,92.97,190.5,Orthodox,1979-09-25,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,19,12,1,0,190.5,92.97,187.96,Orthodox,1975-01-23,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6
6563,0ee783aa00e468f0,Vitor Belfort,b0550072e5f0afa7,Yoshihiro Akiyama,Vitor Belfort,Middleweight Bout,1,3 Rnd (5-5-5),26,14,0,1,182.88,83.9,187.96,Southpaw,1977-04-01,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,14,6,0,2,177.8,77.1,190.5,Orthodox,1975-07-29,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0
6564,8a8a84b743ae7699,Dennis Hallman,32ba186f4b0e3267,Brian Ebersole,Brian Ebersole,Welterweight Bout,1,3 Rnd (5-5-5),53,20,2,1,175.26,70.29,182.88,Orthodox,1975-12-02,1.12,0.44,1.96,0.43,1.79,0.3,0.25,2.1,51,18,1,1,182.88,77.1,185.42,Southpaw,1980-11-27,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1
6565,cb46dface0e28a2c,Jorge Rivera,05560764359161e4,Constantinos Philippou,Constantinos Philippou,Middleweight Bout,3,3 Rnd (5-5-5),20,9,0,0,185.42,83.9,185.42,Orthodox,1972-02-28,3.16,0.48,2.64,0.54,0.84,0.5,0.63,0.1,13,5,0,1,180.34,83.9,185.42,Orthodox,1979-11-29,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3
6566,cbd5d3cdd862e90e,Rory MacDonald,f5990c11974d8e9c,Mike Pyle,Rory MacDonald,Welterweight Bout,1,3 Rnd (5-5-5),19,4,0,0,182.88,77.1,193.04,Orthodox,1989-07-22,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,27,14,1,0,182.88,77.1,187.96,Orthodox,1975-09-18,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5
6567,98b80a717b9bda17,Matt Hamill,3c6976f8182d9527,Alexander Gustafsson,Alexander Gustafsson,Light Heavyweight Bout,2,3 Rnd (5-5-5),12,8,0,0,185.42,92.97,193.04,Orthodox,1976-10-05,3.69,0.42,3.8,0.61,3.0,0.34,0.91,0.0,18,8,0,0,195.58,92.97,200.66,Orthodox,1987-01-15,4.03,0.4,3.53,0.51,1.53,0.39,0.83,0.4
6568,b5b684eac99ae0a3,Chad Mendes,94527830000ab715,Rani Yahya,Chad Mendes,Featherweight Bout,3,3 Rnd (5-5-5),18,5,0,0,167.64,65.76,167.64,Orthodox,1985-05-01,2.78,0.49,2.35,0.67,4.13,0.55,1.0,0.3,28,12,1,1,167.64,61.22,170.18,Orthodox,1984-09-12,1.71,0.38,2.08,0.5,2.73,0.3,0.29,1.8
6569,5755960ebd0b16f6,Ivan Menjivar,8cb76103cd8a1562,Nick Pace,Ivan Menjivar,Bantamweight Bout,3,3 Rnd (5-5-5),25,12,0,0,167.64,65.76,162.56,Orthodox,1982-05-30,2.78,0.37,2.76,0.65,0.56,0.28,0.38,1.0,8,3,0,0,170.18,61.22,172.72,Orthodox,1987-04-17,1.48,0.34,3.14,0.57,2.52,0.43,0.54,0.5
6570,0941df56f6ac954b,Johny Hendricks,236a37d96d476164,Mike Pierce,Johny Hendricks,Welterweight Bout,3,3 Rnd (5-5-5),18,8,0,0,175.26,83.9,175.26,Southpaw,1983-09-12,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,17,7,0,0,172.72,77.1,180.34,Orthodox,1980-09-01,2.62,0.42,2.36,0.62,3.08,0.42,0.71,0.2
6571,e0b74df14f52cd15,Mike Brown,80dbeb1dd5b53e64,Nam Phan,Mike Brown,Featherweight Bout,3,3 Rnd (5-5-5),26,9,0,0,167.64,65.76,177.8,Orthodox,1975-09-08,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6,21,17,0,0,167.64,61.22,177.8,Orthodox,1983-03-13,4.52,0.37,6.55,0.59,0.18,0.18,0.6,0.2
6572,0dba4df5f34d5ff0,Rafael Natal,c7011de4765d2497,Paul Bradley,Rafael Natal,Middleweight Bout,3,3 Rnd (5-5-5),21,9,1,0,182.88,83.9,195.58,Orthodox,1982-12-25,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,23,8,0,2,175.26,77.1,,Orthodox,1983-06-13,2.26,0.32,4.13,0.56,1.12,0.16,1.0,0.0
6573,10f3ba6cd2f44a97,Dominick Cruz,78114b7199cef90c,Urijah Faber,Dominick Cruz,UFC Bantamweight Title Bout,5,5 Rnd (5-5-5-5-5),24,4,0,0,172.72,61.22,172.72,Orthodox,1985-03-09,3.91,0.33,2.61,0.7,2.82,0.42,0.83,0.1,35,11,0,0,167.64,61.22,170.18,Orthodox,1979-05-14,2.65,0.4,2.59,0.64,1.54,0.3,0.58,0.8
6574,a1f6999fe57236e0,Wanderlei Silva,d43a048a880efdff,Chris Leben,Chris Leben,Middleweight Bout,1,3 Rnd (5-5-5),35,13,1,1,180.34,92.97,187.96,Orthodox,1976-07-03,2.79,0.4,2.19,0.6,0.97,0.53,0.62,0.6,22,11,0,0,180.34,83.9,185.42,Southpaw,1980-07-21,2.87,0.42,2.87,0.52,1.14,0.41,0.53,0.8
6575,5f87a5c00b3d17ed,Dennis Siver,eb29176b03dfa888,Matt Wiman,Dennis Siver,Lightweight Bout,3,3 Rnd (5-5-5),23,11,0,1,167.64,65.76,177.8,Orthodox,1979-01-13,3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3,16,10,0,0,177.8,70.29,172.72,Orthodox,1983-09-19,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5
6576,2f732dd9210d301f,Tito Ortiz,c0ab242c40decc55,Ryan Bader,Tito Ortiz,Light Heavyweight Bout,1,3 Rnd (5-5-5),19,12,1,0,190.5,92.97,187.96,Orthodox,1975-01-23,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,23,5,0,0,187.96,92.97,187.96,Orthodox,1983-06-07,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4
6577,f9f07bb5a43535ed,Carlos Condit,9bcf8603ceb25680,Dong Hyun Kim,Carlos Condit,Welterweight Bout,1,3 Rnd (5-5-5),32,14,0,0,187.96,77.1,190.5,Orthodox,1984-04-26,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,22,4,1,1,187.96,77.1,193.04,Southpaw,1981-11-17,2.12,0.49,1.89,0.58,2.93,0.43,0.71,0.6
6578,ccd1299e0345e0ce,Melvin Guillard,75e0d3cc2262b732,Shane Roller,Melvin Guillard,Lightweight Bout,1,3 Rnd (5-5-5),32,18,2,3,175.26,70.29,180.34,Orthodox,1983-03-30,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,11,7,0,0,177.8,70.29,182.88,Orthodox,1979-07-14,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9
6579,896c322f56b8be5a,George Sotiropoulos,6a2f7c151031653d,Rafael Dos Anjos,Rafael Dos Anjos,Lightweight Bout,1,3 Rnd (5-5-5),14,7,0,0,177.8,70.29,180.34,Orthodox,1977-07-09,2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6,32,17,0,0,172.72,77.1,177.8,Southpaw,1984-10-26,3.48,0.47,3.23,0.6,1.95,0.35,0.54,0.6
6580,b26d3e3746fb4024,Brian Bowles,48e093ea1f43a053,Takeya Mizugaki,Brian Bowles,Bantamweight Bout,3,3 Rnd (5-5-5),10,3,0,0,170.18,61.22,177.8,Orthodox,1980-06-22,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,21,11,2,0,170.18,61.22,175.26,Orthodox,1983-12-16,3.37,0.37,3.27,0.57,1.46,0.57,0.7,0.1
6581,0c6d9ea8306c029e,Brad Tavares,d5f820c11a121050,Aaron Simpson,Aaron Simpson,Middleweight Bout,3,3 Rnd (5-5-5),21,11,0,0,185.42,83.9,187.96,Orthodox,1987-12-21,3.42,0.43,3.28,0.55,0.71,0.26,0.81,0.0,12,5,0,0,182.88,77.1,185.42,Orthodox,1974-07-20,3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5
6582,6bf5a7d3e081ade2,Anthony Njokuani,b45d6b73f4ca4467,Andre Winner,Anthony Njokuani,Lightweight Bout,3,3 Rnd (5-5-5),16,12,0,1,185.42,70.29,190.5,Orthodox,1980-03-01,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,21,11,2,0,180.34,70.29,185.42,Orthodox,1981-11-09,2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0
6583,97a8f39186f489db,Jeff Hougland,e6147d5ab3685899,Donny Walker,Jeff Hougland,Bantamweight Bout,3,3 Rnd (5-5-5),10,6,0,0,170.18,61.22,172.72,Orthodox,1978-08-02,1.86,0.48,3.46,0.47,0.86,0.18,0.0,1.1,15,10,0,0,175.26,61.22,,,1980-01-04,1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7
6584,1eacf73d6a0055dc,Cheick Kongo,658c3465581ae46b,Pat Barry,Cheick Kongo,Heavyweight Bout,1,3 Rnd (5-5-5),27,10,2,0,193.04,108.84,208.28,Orthodox,1975-05-17,3.33,0.56,1.28,0.54,2.3,0.56,0.52,0.2,8,7,0,0,180.34,106.58,187.96,Orthodox,1979-07-07,2.72,0.52,3.54,0.59,0.0,0.0,0.76,0.2
6585,98f6da59d765ec94,Charlie Brenneman,5b5307450405abf0,Rick Story,Charlie Brenneman,Welterweight Bout,3,3 Rnd (5-5-5),19,8,0,0,177.8,70.29,177.8,Orthodox,1981-02-09,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,19,9,0,0,175.26,77.1,180.34,Southpaw,1984-08-28,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9
6586,31123249b0bbf52e,Matt Brown,fc31f896cde2bc2e,John Howard,Matt Brown,Welterweight Bout,3,3 Rnd (5-5-5),26,19,0,0,182.88,77.1,190.5,Orthodox,1981-01-10,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,24,13,0,0,170.18,77.1,182.88,Orthodox,1983-03-01,2.15,0.5,3.08,0.51,2.7,0.49,0.53,0.4
