result,f1_wins,f1_losses,f1_draws,f1_no_contests,f1_height,f1_weight,f1_reach,f1_SLpM,f1_str_acc,f1_SApM,f1_str_def,f1_td_avg,f1_td_acc,f1_td_def,f1_sub_avg,f2_wins,f2_losses,f2_draws,f2_no_contests,f2_height,f2_weight,f2_reach,f2_SLpM,f2_str_acc,f2_SApM,f2_str_def,f2_td_avg,f2_td_acc,f2_td_def,f2_sub_avg,title_fight,female,f1_stance_Open Stance,f1_stance_Orthodox,f1_stance_Southpaw,f1_stance_Switch,f1_stance_Unknown,f2_stance_Open Stance,f2_stance_Orthodox,f2_stance_Sideways,f2_stance_Southpaw,f2_stance_Switch,f2_stance_Unknown,f1_age,f2_age
0,14,4,0,0,175.26,65.76,175.26,2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,19,3,0,0,182.88,65.76,182.88,2.87,0.35,4.14,0.6,0.0,0.0,0.76,0.5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.3,36.7
1,18,8,0,0,180.34,83.9,195.58,4.6,0.5,4.49,0.56,0.46,0.44,0.64,0.0,9,4,0,0,182.88,112.02,187.96,3.35,0.39,5.82,0.35,4.41,0.62,1.0,0.9,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.3,39.6
0,13,7,0,0,182.88,83.9,187.96,3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,15,6,1,0,182.88,77.1,193.04,2.18,0.34,2.31,0.57,0.67,0.25,0.55,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.6,36.6
1,13,14,1,1,177.8,120.18,182.88,2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,18,11,0,0,190.5,119.73,200.66,2.18,0.47,3.84,0.38,2.02,0.4,0.54,2.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.3,46.1
0,34,10,1,2,175.26,83.9,180.34,3.02,0.46,3.35,0.53,1.69,0.48,0.77,0.5,29,14,0,0,190.5,77.1,203.2,3.43,0.46,2.48,0.51,2.12,0.38,0.53,0.2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.4,37.9
1,21,7,0,0,180.34,77.1,185.42,3.45,0.43,2.63,0.61,1.46,0.41,0.67,0.6,22,6,0,0,177.8,70.29,182.88,3.95,0.38,2.66,0.61,1.7,0.45,0.72,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.9,36.0
1,13,4,0,0,182.88,83.9,177.8,3.62,0.38,4.64,0.61,1.86,0.34,0.78,0.3,11,5,0,1,187.96,83.9,200.66,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.7,35.3
0,16,9,0,0,187.96,83.9,190.5,4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2,12,2,0,0,180.34,92.97,182.88,5.99,0.52,5.38,0.5,0.92,0.33,1.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.8,44.0
1,7,8,0,0,167.64,56.69,162.56,4.48,0.42,5.66,0.57,0.71,0.4,0.68,0.4,17,8,0,0,157.48,52.15,157.48,4.2,0.39,5.15,0.61,0.0,0.0,0.66,0.2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.4,38.4
0,6,3,0,1,170.18,77.1,175.26,1.9,0.47,2.77,0.39,2.22,0.43,0.36,0.6,17,7,0,0,182.88,77.1,185.42,5.67,0.5,3.77,0.6,0.51,0.44,0.58,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.1,43.6
1,24,12,0,0,182.88,70.29,190.5,5.03,0.48,4.72,0.51,0.73,0.34,0.78,0.3,6,3,0,0,172.72,65.76,172.72,3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.4,39.4
1,10,7,1,0,175.26,61.22,167.64,7.56,0.4,8.41,0.51,0.0,0.0,0.62,0.0,19,2,1,0,154.94,61.22,,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.9,38.7
0,9,5,0,0,182.88,77.1,185.42,3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2,19,6,0,0,180.34,77.1,190.5,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.6,41.3
1,20,16,0,1,172.72,70.29,175.26,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,13,4,0,0,177.8,77.1,180.34,4.78,0.42,3.59,0.65,1.05,0.54,0.78,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.8,39.0
1,15,4,0,1,180.34,70.29,187.96,1.82,0.4,2.95,0.43,3.01,0.33,0.43,0.3,17,12,0,0,177.8,70.29,172.72,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,40.6
0,22,6,0,0,175.26,70.29,187.96,5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1,22,13,0,0,182.88,77.1,193.04,4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,40.2
0,15,7,0,1,172.72,61.22,175.26,3.13,0.4,2.92,0.55,0.87,0.3,0.76,0.1,20,10,0,0,167.64,61.22,165.1,2.62,0.44,3.05,0.51,1.97,0.3,0.56,1.2,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.7,38.9
0,17,14,0,0,190.5,104.31,193.04,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,17,9,0,1,177.8,104.31,185.42,2.05,0.45,2.93,0.56,2.11,0.35,1.0,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.9,43.0
1,14,5,0,0,190.5,92.97,200.66,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,10,6,0,1,182.88,92.97,187.96,2.5,0.42,2.41,0.6,2.46,0.32,0.57,1.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.8,42.2
1,23,5,0,0,172.72,61.22,175.26,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,25,4,1,0,165.1,56.69,167.64,3.14,0.52,2.06,0.63,2.62,0.6,0.75,0.3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.1,37.4
0,11,5,0,0,187.96,77.1,187.96,2.7,0.42,3.63,0.52,1.36,0.66,0.5,0.7,24,8,1,0,180.34,77.1,185.42,2.91,0.4,3.23,0.49,1.32,0.61,0.62,0.3,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,41.2
0,19,9,0,1,182.88,77.1,187.96,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,15,7,0,0,185.42,77.1,187.96,3.66,0.51,2.62,0.66,1.94,0.76,0.73,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.1,44.1
1,12,5,0,0,185.42,83.9,195.58,2.98,0.45,2.95,0.58,0.95,0.55,0.5,0.2,9,2,1,0,182.88,83.9,185.42,4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.3,42.1
1,29,12,0,0,177.8,65.76,180.34,3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,19,3,0,1,180.34,65.76,182.88,2.01,0.4,3.21,0.49,1.74,0.34,0.39,2.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.2,40.2
1,31,13,0,0,177.8,77.1,182.88,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,38,19,0,1,172.72,70.29,180.34,2.92,0.42,3.44,0.56,1.5,0.45,0.48,1.7,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.5,41.9
1,12,4,0,0,180.34,70.29,180.34,2.5,0.39,2.94,0.52,2.33,0.4,0.23,0.0,12,7,0,0,172.72,70.29,177.8,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.6,43.3
0,31,13,0,0,185.42,65.76,187.96,6.21,0.48,6.27,0.48,1.78,0.43,0.61,0.7,10,7,2,0,170.18,61.22,175.26,3.26,0.44,3.63,0.53,0.5,0.16,0.3,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,34.0
0,34,11,0,1,187.96,83.9,195.58,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,30,9,0,0,185.42,83.9,190.5,4.33,0.38,2.71,0.65,1.05,0.43,0.63,0.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.3,46.4
1,42,6,2,0,187.96,83.9,193.04,3.75,0.5,1.21,0.68,1.59,0.6,0.59,1.1,28,9,0,0,185.42,83.9,198.12,2.13,0.4,2.99,0.52,2.1,0.27,0.3,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,43.9
1,12,3,0,0,190.5,83.9,185.42,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,34,10,2,1,180.34,77.1,185.42,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.8,41.1
0,11,7,0,1,172.72,61.22,177.8,4.07,0.41,3.16,0.68,1.01,0.63,0.68,0.6,25,14,0,0,167.64,61.22,172.72,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.8,46.8
0,9,4,0,0,170.18,65.76,167.64,2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,17,9,0,0,177.8,65.76,182.88,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.8,36.7
1,16,7,0,0,172.72,61.22,175.26,5.25,0.44,3.89,0.55,1.14,0.4,0.61,0.2,23,10,1,0,172.72,61.22,177.8,4.27,0.49,5.37,0.5,0.51,0.39,0.72,0.8,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.6,32.6
1,14,4,0,0,190.5,83.9,190.5,3.03,0.46,3.52,0.52,0.44,0.18,0.65,0.7,11,5,0,0,177.8,83.9,182.88,2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.1,37.8
1,20,3,0,0,172.72,65.76,177.8,3.45,0.41,2.88,0.61,0.93,0.47,0.75,0.3,21,11,0,1,175.26,65.76,180.34,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.5,44.4
0,11,6,0,0,185.42,77.1,193.04,3.52,0.41,4.31,0.57,0.32,0.15,0.63,0.7,24,6,0,0,185.42,83.9,195.58,2.98,0.42,2.23,0.57,1.33,0.39,0.82,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.1,35.9
0,23,6,1,0,180.34,70.29,177.8,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,24,4,0,0,172.72,70.29,185.42,1.98,0.34,2.16,0.65,3.95,0.41,0.61,0.1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.6,38.7
1,19,8,1,1,182.88,112.02,187.96,3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1,7,1,1,1,190.5,120.18,187.96,3.38,0.5,5.25,0.49,0.51,0.16,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.9,41.7
1,8,3,0,0,185.42,70.29,190.5,2.57,0.54,3.91,0.47,2.31,0.25,1.0,1.5,12,5,0,0,177.8,70.29,182.88,3.68,0.34,5.64,0.5,1.23,0.8,0.83,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.1,38.4
1,8,2,0,0,175.26,70.29,185.42,4.69,0.43,3.53,0.55,0.94,0.33,0.77,0.0,15,6,0,0,185.42,70.29,,2.02,0.38,5.91,0.38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.2,40.2
1,36,17,0,2,185.42,70.29,185.42,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,22,12,1,2,180.34,77.1,193.04,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.3,37.4
1,23,9,0,0,185.42,83.9,195.58,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,21,11,0,0,180.34,77.1,193.04,1.46,0.46,1.82,0.62,3.05,0.42,0.83,1.4,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.5,47.1
1,14,7,0,0,172.72,61.22,165.1,2.88,0.39,3.64,0.59,0.93,0.27,0.83,0.0,6,2,0,0,167.64,61.22,165.1,2.42,0.34,3.91,0.56,1.75,0.33,0.8,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,42.4
1,17,9,0,0,167.64,70.29,167.64,4.42,0.46,3.07,0.59,3.89,0.4,0.82,1.1,36,11,2,0,170.18,65.76,175.26,2.04,0.44,2.01,0.5,3.63,0.48,0.63,1.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.6,47.2
1,24,13,0,0,187.96,83.9,190.5,3.57,0.44,2.96,0.56,0.27,0.19,0.57,0.5,44,17,0,1,182.88,83.9,177.8,2.41,0.51,1.69,0.57,2.45,0.55,0.62,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.6,42.8
1,28,9,0,0,187.96,77.1,185.42,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,14,6,0,0,182.88,70.29,180.34,3.99,0.59,3.19,0.55,1.36,0.28,0.82,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.1,38.5
0,15,6,0,0,175.26,77.1,182.88,1.81,0.31,3.03,0.59,3.72,0.52,0.66,0.1,29,7,0,0,185.42,83.9,193.04,5.95,0.42,4.57,0.6,0.73,0.64,0.76,0.2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,34.4
0,10,6,0,0,175.26,83.9,185.42,2.23,0.46,3.1,0.58,0.36,0.07,0.53,0.7,6,4,0,0,180.34,83.9,198.12,2.45,0.48,2.7,0.55,0.94,0.33,0.37,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.9,37.9
1,38,22,0,0,193.04,92.97,193.04,3.19,0.49,5.04,0.44,0.44,0.22,0.5,0.6,11,5,0,1,182.88,83.9,,2.35,0.56,2.99,0.44,0.0,0.0,0.52,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.0,43.2
0,9,2,0,1,177.8,77.1,,1.47,0.3,2.27,0.64,2.5,0.31,0.4,1.0,15,7,0,0,177.8,77.1,175.26,3.88,0.52,2.4,0.61,3.17,0.47,0.5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.2,47.0
0,9,8,1,0,167.64,61.22,172.72,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8,6,6,0,0,172.72,61.22,170.18,4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.1,38.0
1,16,6,0,0,165.1,56.69,170.18,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,4,2,0,0,172.72,61.22,,4.01,0.48,3.61,0.52,0.0,0.0,0.44,0.0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,40.3
0,15,9,0,0,195.58,117.91,193.04,3.91,0.65,3.02,0.45,2.62,0.42,0.78,0.0,20,8,0,0,190.5,106.58,193.04,2.41,0.44,3.02,0.55,1.01,0.23,0.45,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.2,43.9
0,18,8,0,0,175.26,83.9,175.26,3.49,0.45,3.99,0.53,3.83,0.46,0.63,0.3,17,8,1,0,182.88,77.1,190.5,4.11,0.46,3.02,0.55,0.25,0.41,0.63,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.8,42.4
1,22,14,0,0,182.88,119.27,185.42,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,14,4,0,0,187.96,120.18,190.5,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.1,38.9
1,27,18,0,0,190.5,92.97,203.2,3.03,0.47,3.33,0.47,1.09,0.36,0.67,0.5,12,7,0,1,185.42,92.97,187.96,2.71,0.53,3.62,0.49,0.6,0.4,0.63,0.1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.3,45.2
1,28,8,0,0,162.56,56.69,165.1,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,20,8,0,0,162.56,56.69,162.56,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,42.2
1,15,9,0,0,190.5,92.97,195.58,3.86,0.51,3.06,0.57,4.15,0.39,0.76,1.7,7,4,0,0,193.04,83.9,195.58,4.12,0.43,4.65,0.47,0.0,0.0,0.5,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.4,35.2
1,27,14,1,0,182.88,77.1,187.96,2.74,0.45,2.84,0.6,1.8,0.35,0.7,1.5,12,6,0,0,177.8,77.1,187.96,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.8,38.1
1,28,16,0,1,177.8,77.1,182.88,2.69,0.43,3.13,0.51,2.53,0.36,0.72,0.3,13,9,0,1,177.8,70.29,177.8,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.3,42.6
1,28,12,0,1,190.5,117.91,200.66,2.48,0.5,2.48,0.4,0.57,0.26,0.52,0.0,20,5,0,0,185.42,109.3,190.5,4.0,0.36,7.65,0.51,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.4,45.2
0,13,5,0,0,162.56,61.22,160.02,1.52,0.52,1.93,0.48,3.89,0.5,0.46,1.0,11,5,0,0,170.18,56.69,167.64,3.56,0.51,2.16,0.55,3.42,0.63,0.82,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.9,33.2
0,11,2,0,0,175.26,65.76,175.26,2.79,0.46,1.47,0.63,2.37,0.26,0.16,2.4,10,2,0,0,172.72,65.76,175.26,1.37,0.4,2.14,0.52,1.79,0.6,0.64,0.9,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.1,33.7
1,7,7,0,0,187.96,77.1,187.96,3.5,0.49,4.72,0.49,1.15,0.32,0.37,1.6,1,2,0,1,187.96,77.1,187.96,4.49,0.57,3.73,0.62,0.71,0.33,0.88,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.5,40.3
0,13,15,1,1,175.26,65.76,165.1,3.52,0.41,4.82,0.5,0.39,0.25,0.52,0.0,13,6,0,0,182.88,70.29,180.34,3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.9,36.7
1,22,6,0,0,187.96,92.97,198.12,3.25,0.47,1.83,0.6,2.43,0.57,0.77,0.6,23,5,0,0,187.96,92.97,187.96,2.82,0.43,1.39,0.71,3.37,0.44,0.8,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.4,42.1
0,35,8,0,0,190.5,113.38,198.12,3.2,0.5,2.11,0.57,1.26,0.55,0.55,1.4,39,14,0,0,193.04,120.18,198.12,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.7,43.7
0,35,10,0,1,175.26,61.22,180.34,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,23,5,0,0,162.56,61.22,172.72,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.9,36.0
0,11,2,0,0,182.88,77.1,180.34,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,18,12,0,0,182.88,83.9,182.88,5.35,0.48,4.59,0.44,0.13,0.22,0.5,0.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.4,36.2
1,16,7,0,0,177.8,77.1,177.8,4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1,31,15,0,0,175.26,77.1,180.34,2.47,0.39,2.83,0.6,2.04,0.47,0.86,0.4,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.9,40.3
0,11,5,0,0,175.26,70.29,177.8,2.48,0.51,2.97,0.55,2.36,0.33,0.7,0.5,19,6,0,0,175.26,70.29,187.96,4.82,0.4,3.46,0.55,0.86,0.3,0.57,0.6,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.4,40.5
1,21,9,1,0,182.88,83.9,195.58,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,9,5,2,2,180.34,83.9,195.58,2.27,0.53,3.76,0.46,0.79,0.22,0.27,0.4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.6,44.1
0,19,8,0,0,165.1,56.69,165.1,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,23,10,0,0,162.56,56.69,165.1,1.83,0.29,3.04,0.55,5.15,0.42,0.47,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.6,40.5
0,17,7,0,1,182.88,77.1,185.42,3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7,24,10,1,0,190.5,70.29,187.96,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.3,41.0
1,21,15,0,1,177.8,65.76,185.42,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,11,7,0,0,177.8,65.76,177.8,2.46,0.32,3.5,0.54,0.47,0.33,0.69,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.1,38.8
0,9,4,0,0,193.04,77.1,193.04,2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,20,6,0,0,190.5,77.1,198.12,4.47,0.47,3.26,0.54,0.79,0.39,0.73,0.6,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.6,35.0
0,23,8,1,1,180.34,70.29,180.34,2.96,0.42,3.47,0.49,2.3,0.32,0.37,1.2,15,2,1,0,172.72,65.76,172.72,2.87,0.54,2.07,0.61,3.67,0.42,0.85,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.9,36.5
1,17,6,0,0,182.88,77.1,185.42,2.68,0.37,2.59,0.58,0.71,0.27,0.68,1.0,14,5,0,1,175.26,70.29,,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.6,40.3
0,18,5,0,0,167.64,61.22,170.18,5.09,0.41,3.47,0.62,1.56,0.3,0.77,0.8,24,4,0,0,172.72,61.22,172.72,3.91,0.33,2.61,0.7,2.82,0.42,0.83,0.1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39.4,40.3
0,24,10,0,0,177.8,70.29,182.88,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,29,6,0,1,175.26,70.29,175.26,4.32,0.41,4.39,0.55,2.92,0.36,0.92,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.5,41.5
1,18,7,1,0,198.12,115.65,200.66,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,12,5,0,0,190.5,120.18,208.28,3.55,0.5,2.79,0.64,0.0,0.0,0.55,0.7,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,47.0
0,20,16,0,1,172.72,70.29,175.26,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,28,9,0,0,175.26,77.1,177.8,3.13,0.45,2.67,0.6,0.98,0.42,0.6,0.5,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.8,46.9
1,23,11,0,0,180.34,77.1,190.5,2.81,0.48,3.21,0.48,0.68,0.2,0.43,0.2,22,13,2,0,187.96,77.1,195.58,3.23,0.5,3.58,0.51,0.2,0.4,0.66,1.3,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.4,42.3
0,21,13,0,0,182.88,83.9,187.96,2.93,0.5,2.9,0.57,1.45,0.34,0.59,0.8,27,16,0,1,185.42,92.97,195.58,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.5,44.8
